synpic16221|Is/Are there tracheal deviation?|No
synpic16221|Is there tracheal deviation?|No
synpic16221|Is/Are there tracheal deviation?|No
synpic20626|What are the black areas?|Maxillary sinuses
synpic20626|What are the least dense regions?|Maxillary sinuses
synpic46764|Where is the lesion located?|Left occipital lobe
synpic46764|Where is the lesion located?|Left occipital lobe
synpic46764|Which lobe is the lesion in?|Left occipital lobe
synpic46764|Where is the lesion located?|Left occipital lobe
synpic17675|Can x rays be used to identify liver lesions?|no
synpic34922|Where is the lesion located?|Right temporal lobe
synpic34922|Where is/are the lesion located?|Right temporal lobe
synpic34922|Where is the cortical lesion?|Right temporal lobe
synpic34922|Where is/are the lesion located?|Right temporal lobe
synpic50958|Is the pancreatic mass enhancing?|No
synpic50958|Is/Are the pancreatic mass enhancing?|No
synpic50958|Is the mass in the pancreas enhancing?|No
synpic50958|Is/Are the pancreatic mass enhancing?|No
synpic16221|What does the black on an x ray indicate?|Air
synpic50958|Can CT be used to assess soft tissues?|yes
synpic33481|Are the hemidiaphragms flattened?|No
synpic33481|Is/Are the diaphragm  flattened? -yes/no|No
synpic33481|Is the diaphragm flattened on either side|No
synpic33481|Is/Are the diaphragm  flattened? -yes/no|No
synpic29795|Is the bowel perforated?|No
synpic29795|Is/Are there a perforated bowel?|No
synpic29795|Is there sign of perforated bowel?|No
synpic29795|Is/Are there sign of perforated bowel?|No
synpic28569|Where is the abnormality in this image?|Left kidney
synpic28569|Where is/are the abnormality located?|Left kidney
synpic28569|Where is the lesion located?|Left kidney
synpic28569|Where is/are the lesion  located?|Left kidney
synpic20626|Are any fractures present?|No
synpic20626|Is/Are there fractures?|No
synpic20626|Is there a skull fracture?|No
synpic20626|Is/Are there fractures?|No
synpic59935|Is there a skull fracture present?|No
synpic59935|Is/Are the skull fractured? -yes/no|No
synpic59935|Is the skull fractured?|No
synpic59935|Is/Are the skull fractured? -yes/no|No
synpic29771|Is/Are there skeletal joints?|No
synpic29771|What are the skeletal joints in this image?|Sacroiliac joint
synpic45610|Is the cardiac silhouette enlarged?|No
synpic45610|Is/Are the heart size abnormal?|No
synpic45610|Is the heart size abnormal|No
synpic45610|Is/Are the heart size abnormal?|No
synpic45544|Is there a subarachnoid bleed in the image?|No
synpic45544|Is/Are there subarachnoid bleeding?|No
synpic45544|Is a subarachnoid bleed present?|No
synpic45544|Is/Are there subarachnoid bleeding?|No
synpic28277|What material is the peripheral hypodensity?|Fat
synpic28277|What is/are the hypodensity near/in the periphery of the image?|Fat
synpic28277|What is the the dark gray surrounding the periphery of the image?|Fat
synpic28277|What is/are the hypodensity near/in the periphery of the image?|Fat
synpic28569|Does the right kidney show signs of hydronephrosis?|No
synpic28569|Is/Are the right kidney abnormal?|No
synpic28569|Is the right kidney abnormal here?|No
synpic28569|Is/Are the right kidney abnormal?|No
synpic20375|Is the lesions located on the left or right?|Right
synpic20375|Where is the lesion located?|Right
synpic33481|Is the aorta abnormally wide?|No
synpic33481|is the aortic knob widened?|No
synpic33481|Is the aortic knob widened?|No
synpic33481|is the aortic knob widened?|No
synpic24350|Is the trachea normal?|Yes
synpic24350|Is/Are the trachea normal?|Yes
synpic24350|Is the trachea midline?|Yes
synpic24350|Is the trachea midline?|Yes
synpic47974|What is/are the hyperdense opacities near/in the periphery?|Ribs
synpic47974|What is/are the hyperdense opacities near/in the periphery?|Ribs
synpic56116|Are there skull fractures?|No
synpic56116|Is there a skull fracture?|No
synpic34922|Is/Are there sign of skull fracture?|No
synpic34922|Is/Are there sign of skull fracture?|No
synpic45544|Are the cortexes atrophied here?|No
synpic45544|Is the cortex atrophied?|No
synpic45544|Is cortical atrophy present?|No
synpic45544|Is the cortex atrophied?|No
synpic17675|Is there a pneumothorax?|No
synpic17675|Is/Are there pneumothorax?|No
synpic17675|Is a pneuomothorax present?|No
synpic17675|Is/Are there pneumothorax?|No
synpic57237|Is the skull fractured?|No
synpic57237|Is/Are the skull fractured? -yes/no|No
synpic57237|Is there a skull fracture?|No
synpic57237|Is/Are the skull fractured? -yes/no|No
synpic37275|If the mass compressed the left renal vein in a male what else might you expect to see?|Varicocele
synpic33302|Is/Are there pneumothorax?|No
synpic33302|Is/Are there pneumothorax?|No
synpic26413|Are the clavicles fractured?|No
synpic26413|Is/Are there clavicular fracture?|No
synpic26413|Is a clavicular fracture present?|No
synpic26413|Is/Are there clavicular fracture?|No
synpic28569|Is the liver lacerated?|No
synpic28569|Is/Are the damage located near/in the liver?|No
synpic28569|Is there damage to the liver?|No
synpic28569|Is/Are the damage located near/in the liver?|No
synpic50958|What does the small white lesions in the aorta mean|Calcification
synpic50958|What is/are the small white lesions near/in the aorta?|Calcification
synpic50958|What do the hyperdensities in the aorta suggest?|Calcification
synpic50958|What is/are the small white lesions near/in the aorta?|Calcification
synpic24350|Is a pleural effusion present?|No
synpic24350|Is/Are there pleural effusion?|No
synpic24350|Is there a pleural effusion?|No
synpic24350|Is/Are there pleural effusion?|No
synpic45610|Is/Are the diaphragm flat? -yes/no|No
synpic45610|Is/Are the diaphragm flat? -yes/no|No
synpic40426|Is this in the coronal plane?|no
synpic27646|Is there lymphadenopathy?|No
synpic27646|Is there lymphadenopathy?|No
synpic27646|Is lymphadenopathy present?|No
synpic27646|Is there lymphadenopathy?|No
synpic53207|Are the ventricles unaltered?|No
synpic53207|Is/Are the ventricles normal?|No
synpic53207|Are the ventricles normal?|No
synpic53207|Is/Are the ventricles normal?|No
synpic55583|Is this image abnormal?|Yes
synpic55583|Is/Are there lesions?|Yes
synpic40426|What is the shape of the mass?|Elliptical
synpic40426|How would you describe the mass?|Elliptical
synpic40426|What is the form of the mass?|Elliptical
synpic40426|How would you describe the mass?|Elliptical
synpic19232|Describe the borders of the lesion.|Smooth
synpic19232|How would you describe the borders of the lesion?|Smooth
synpic19232|How are the borders of the lesion?|Smooth
synpic19232|How would you describe the borders of the lesion?|Smooth
synpic48091|What is the location of the mass?|Left temporal horn
synpic48091|Where is/are the mass located?|Left temporal horn
synpic48091|Where is the mass?|Left temporal horn
synpic48091|Where is/are the mass located?|Left temporal horn
synpic45364|Is the mass heterogenous?|Yes
synpic45364|Is/Are the mass heterogeneous?|Yes
synpic45364|Is the mass varied?|Yes
synpic45364|Is/Are the mass heterogeneous?|Yes
synpic55583|Is there mass effect seen on this image?|Yes
synpic55583|Is there mass effect?|Yes
synpic55583|Is there bulging of structures in this image?|Yes
synpic55583|Is/Are the affected areas enlarged?|Yes
synpic51212|Can you name the organ captured by this image?|Brain
synpic51212|How would you describe the lesion?|Ring-enhancing
synpic51212|How would you describe the lesion?|Ring-enhancing
synpic51212|What is this type of lesion called?|Ring-enhancing
synpic51212|What is the lesion?|Ring-enhancing
synpic31217|What is the location of the abnormality?|Right lung
synpic31217|Where is/are the nodules located?|Right lung
synpic31217|Where is the abnormality?|Right lung
synpic31217|Where is/are the nodules located?|Right lung
synpic32081|What is the location of the abnormality?|Right side of the trachea
synpic32081|Where is/are the abnormality located?|Right side of the trachea
synpic32081|Where is the abnormality?|Right side of the trachea
synpic32081|Where is/are the abnormality located?|Right side of the trachea
synpic53207|The bottom of the image indicates what area of the brain?|Posterior brain
synpic51212|Is there edema present near the lesion?|Yes
synpic51212|'Is/Are there fluid accumulation in the patient's brain?'|Yes
synpic51212|Is there fluid accumulation near the lesion?|Yes
synpic51212|'Is/Are there fluid accumulation in the patient's brain?'|Yes
synpic24878|Are there abnormal findings?|Yes
synpic24878|Is this image abnormal?|Yes
synpic24878|Is anything irregular in this image?|Yes
synpic24878|Is this image abnormal?|Yes
synpic53207|What injury does this brain image suggest?|hypoxic ischemic injury
synpic53207|What is evinced by this brain image?|Loss of normal gray-white matter junction
synpic31217|Is this an image of normal physiology?|No
synpic31217|Is this patient healthy?|No
synpic45364|What is the location of the lesion?|Abdomen and pelvis
synpic45364|Where is/are the lesion located?|Abdomen and pelvis
synpic45364|Where is the lesion?|Abdomen and pelvis
synpic45364|Where is/are the lesion located?|Abdomen and pelvis
synpic47020|What is abnormal with the ventricles?|Lateral and third ventricular hydrocephalus
synpic47020|What is abnormal with the ventricles?|Lateral and third ventricular hydrocephalus
synpic27646|Is/Are there a focal mass?|No
synpic27646|Is/Are there a focal mass?|No
synpic18250|Are the airway walls thickened in the bases?|Yes
synpic18250|'Is/Are there thickening in the patient's airway walls?'|Yes
synpic18250|Is there increased airway wall thickening of the bilateral bases?|Yes
synpic18250|'Is/Are there thickening in the patient's airway walls?'|Yes
synpic29263|Is the heart enlarged?|No
synpic29263|Is/Are the heart enlarged?|No
synpic29263|Is there cardiomegaly?|No
synpic29263|Is/Are the heart enlarged?|No
synpic31217|Are there abnormalities seen in the lungs?|yes
synpic19232|How would you describe the location of the lesion?|Retrocardiac
synpic19232|Where is/are the lesion located?|Retrocardiac
synpic19232|Where is the lesion located?|Retrocardiac
synpic19232|Where is/are the lesion located?|Retrocardiac
synpic31217|Where is the nodule?|Below the 7th rib in the right lung.
synpic31217|What is the abnormality?|Single lung nodule
synpic18250|Are there abnormalities?|Yes
synpic18250|Is this image abnormal?|Yes
synpic18250|Is anything wrong in this image?|Yes
synpic18250|Is this image abnormal?|Yes
synpic32081|Is anything wrong in the image?|Yes
synpic32081|Is this image normal?|Yes
synpic32081|Is there an abnormality?|Yes
synpic32081|Is this image normal?|Yes
synpic48091|Are there other abnormalities besides the mass in the temporal horn?|Yes
synpic48091|Besides the mass in the temporal horn, are there other enhancements in the image?|Yes
synpic51212|How was this image taken?|MRI
synpic34054|Is/Are there free air?|No
synpic34054|Is/Are there free air?|No
synpic34054|What is the condition of the patient|Blind loop syndrome
synpic34054|What is abnormal in this image?|Blind loop syndrome
synpic34054|What abnormality is seen?|Blind-ending loop of bowel arising from the cecum
synpic34054|What is abnormal in this image?|Blind-ending loop of bowel arising from the cecum
synpic29263|'Is/Are there abnormality in the patient's lungs?'|No
synpic29263|'Is/Are there abnormality in the patient's lungs?'|No
synpic47020|What is the location of the mass?|Pineal region
synpic47020|Where is/are the mass located?|Pineal region
synpic47020|Where is the mass?|Pineal region
synpic47020|Where is/are the mass located?|Pineal region
synpic51212|Is this image in the transverse plane?|yes
synpic29263|Are there any pulmonary findings?|No
synpic29263|Is/Are the lungs normal?|No
synpic29263|Are the lungs affected?|No
synpic29263|Is/Are the lungs normal?|No
synpic55583|In which lobe are the lesions?|Bilateral frontal lobes
synpic55583|Where is/are the lesions located?|Bilateral frontal lobes
synpic55583|Where are the lesions?|Bilateral frontal lobes
synpic55583|Where is/are the lesions located?|Bilateral frontal lobes
synpic53207|What type of image is this?|MRI-DWI
synpic55583|Is the gyral enhancement?|yes
synpic24878|What is the location of the abnormality?|Right colon
synpic24878|Where is/are the abnormality located?|Right colon
synpic24878|Where is the abnormal finding?|Right colon
synpic24878|Where is/are the abnormality located?|Right colon
synpic27646|What plane is seen?|PA
synpic48091|How would you describe the mass?|Isointense
synpic48091|How would you describe the mass?|Isointense
synpic48091|What are the characteristics of the mass?|Isointense
synpic48091|How would you describe the mass?|Isointense
synpic31217|Which plane is this image taken in?|PA
synpic47020|Is the mass hyperintense or hypointense?|Hyperintense
synpic47020|Is/Are the mass hyperintense or hypointense?|Hyperintense
synpic47020|What is the radiological description of the mass?|Hyperintense
synpic47020|What is the intensity of the mass?|Hyperintense
synpic40426|What allows for the bright areas seen in this image?|IV contrast
synpic27646|Is this an MRI?|no
synpic40426|Is the mass heterogenous?|Yes
synpic40426|Is/Are the mass heterogenous? -yes/no|Yes
synpic40426|Is the mass heterogenous in consistency?|Yes
synpic40426|Is/Are the mass heterogenous? -yes/no|Yes
synpic45364|Is this image abnormal?|Yes
synpic45364|Is this image abnormal?|Yes
synpic53207|Are there abnormalities with in the contrast between white and grey matter?|Yes
synpic53207|Is the gray-white matter junction abnormal?|Yes
synpic53207|Is the gray-white matter junction altered?|Yes
synpic53207|Is the gray-white matter junction abnormal?|Yes
synpic34054|Is there evidence of inflammation?|Yes
synpic34054|Is/Are there inflammation?|Yes
synpic34054|Is any structure inflamed?|Yes
synpic34054|Is/Are there inflammation?|Yes
synpic24878|What is abnormal in this image?|Diverticulitis
synpic24878|What is abnormal in this image?|Diverticulitis
synpic53207|Is the image in the axial plane?|yes
synpic27646|How can the distribution in this image be described?|Micronodular
synpic27646|How would you describe the distributions?|Micronodular
synpic27646|What type of distributions is seen on this image?|Micronodular
synpic27646|How would you describe the distributions?|Micronodular
synpic40426|What is the location of the mass?|Left rectus abdominus
synpic40426|Where is/are the mass located?|Left rectus abdominus
synpic40426|Where is the mass?|Left rectus abdominus
synpic40426|Where is/are the mass located?|Left rectus abdominus
synpic55583|Is this a T1 weighted image?|no
synpic31757|Is the right renal vein visualized?|No
synpic31757|Is/Are there right renal vein?|No
synpic31757|Is it possible to identify the right renal vein?|No
synpic31757|Is/Are there right renal vein?|No
synpic25105|Are the kidneys visible in this image?|yes
synpic22794|Is air visible in the bowels?|yes
synpic22794|Is/Are there air in the bowels?|yes
synpic22794|Is there air in the bowel?|yes
synpic22794|Is/Are there air in the bowels?|yes
synpic42210|What do the two bright dots represent?|nipple location
synpic42210|What are the two bright dots?|nipple location
synpic42210|What are the two hyperlucent inferior dots?|nipple location
synpic42210|What are the two dots?|nipple location
synpic54391|What are the locations of the hyperintensities?|bilateral frontal lobes and body of corpus callosum
synpic54391|Where is/are the hyperintensities  located?|bilateral frontal lobes and body of corpus callosum
synpic54391|Where are the hyperintensities located?|bilateral frontal lobes and body of corpus callosum
synpic54391|Where is/are the hyperintensities  located?|bilateral frontal lobes and body of corpus callosum
synpic28210|Are the kidneys visualized?|yes
synpic28210|Is/Are there kidneys?|yes
synpic28210|Can you see the kidneys|yes
synpic28210|Is/Are there kidneys?|yes
synpic100176|Is this a PA or AP film?|PA
synpic100176|What laterality is this film?|PA
synpic56344|What artery is the embolus from?|distal basilar artery
synpic56344|Where is the embolus located?|distal basilar artery
synpic56344|Where is/are the embolus  located?|distal basilar artery
synpic52988|Is/Are there cardiomegaly ?|Yes
synpic52988|Is/Are there cardiomegaly ?|Yes
synpic53867|The mass is located in what region?|suprasellar
synpic53867|Where is/are the mass located?|suprasellar
synpic53867|Where is the mass located?|suprasellar
synpic53867|Where is/are the mass located?|suprasellar
synpic54391|The imaging modality is...?|MRI/FLAIR
synpic54391|What is the image modality?|MRI/FLAIR
synpic28987|Is there fluid in the lungs?|No
synpic28987|Is/Are there a pleural effusion?|No
synpic28987|Is a pleural effusion present?|No
synpic28987|Is/Are there a pleural effusion?|No
synpic25105|Is this an axial cut?|Yes
synpic42210|Is the trachea deviated?|yes
synpic42210|Is/Are there tracheal deviation?|yes
synpic42210|Is tracheal deviation present?|yes
synpic42210|Is/Are there tracheal deviation?|yes
synpic33892|What image modality is this?|CT
synpic33892|What imaging modality was used|CT
synpic28210|Is/Are there bowel gas?|yes
synpic28210|Is/Are there bowel gas?|yes
synpic52988|Are patchy infiltrates depicted?|Yes
synpic52988|Is/Are there patchy infiltrates?|Yes
synpic52988|Are there patchy infiltrates present?|Yes
synpic52988|Is/Are there patchy infiltrates?|Yes
synpic45699|What are the affected blood vessels?|left ACA and MCA
synpic45699|What are the affected blood vessels?|left ACA and MCA
synpic100176|Are the margins of the cardiac silhouette normal?|No
synpic100176|Is/Are the cardiac silhouette normal?|No
synpic100176|Is the heart border normal?|No
synpic100176|Is/Are the heart border normal?|No
synpic23008|Is this an axial plane|yes
synpic32981|Is there intrahepatic ductal dilatation?|yes
synpic32981|Is the intrahepatic duct dilated?|yes
synpic32981|Is intrahepatic ductal dilatation present?|yes
synpic32981|Is the intrahepatic duct dilated?|yes
synpic12210|What imaging modality was used?|x-ray
synpic12210|What type of image is this?|x-ray
synpic28718|Are air fluid levels depicted in this image?|Yes
synpic28718|Is/Are there air fluid levels?|Yes
synpic28718|Is there an air fluid level present?|Yes
synpic28718|Is/Are there air fluid levels?|Yes
synpic52248|What organs is affected in this image?|brain
synpic52248|What is involved in this image?|Caudate, putamen, left parietal
synpic56061|Where is the pathology located?|anterior cerebrum
synpic56061|Where is/are the infarcts located?|anterior cerebrum
synpic56061|Which region of the brain is impacted?|Anterior surface
synpic56061|Where is/are the infarcts located?|Anterior surface
synpic25105|Is there air in the bowel?|yes
synpic25105|'Is there air in the patient's bowel?'|yes
synpic25105|Is air present in the bowel?|yes
synpic25105|'Is there air in the patient's bowel?'|yes
synpic23648|What is behind the liver?|ascites
synpic23648|'What is behind the patient's liver?'|ascites
synpic23648|What finding is associated with liver?|ascites
synpic23648|'What is the finding near the patient's liver?'|ascites
synpic56061|What type of image is this?|MRI-FLAIR
synpic56061|what imaging modality was used|MRI-FLAIR
synpic100176|Is/Are there pneumoperitoneum?|no
synpic100176|Is/Are there pneumoperitoneum?|no
synpic52248|What imaging plane is depicted here?|axial
synpic52248|What is the plane?|axial
synpic28987|Is cardiomegaly shown?|yes
synpic28987|Is/Are there cardiomegaly?|yes
synpic28987|Is the heart enlarged?|yes
synpic28987|Is/Are there cardiomegaly?|yes
synpic31757|What is the location of the mass?|right kidney
synpic31757|Where is/are the mass located?|right kidney
synpic31757|Where is the mass located?|right kidney
synpic31757|Where is/are the mass located?|right kidney
synpic28718|How was this image taken?|With contrast
synpic54391|What do the hyperintensities likely represent?|Hemorrhage
synpic54391|What are the hyperintensities in the image?|Hemorrhage
synpic54391|What are the hyperintensities signaling?|Hemorrhage
synpic54391|What are the hyperintensities in the image?|Hemorrhage
synpic24967|Can you see kidneys in this image|yes
synpic27142|What is the structure in the image?|brain
synpic22794|What is the pathology in the image?|kidney cyst
synpic22794|What is the mass in the image?|kidney cyst
synpic23008|How was this image taken?|With contrast
synpic24967|Is there contrast in this image|yes
synpic24967|Is pericholecystic inflammation present?|yes
synpic24967|Is/Are there pericholecystic inflammation?|yes
synpic24967|What is the lighter substance around the gallbladder|Pericholecystic fluid
synpic24967|'What is lighter substance near the patient's gallbladder?'|Pericholecystic fluid
synpic27142|What type of imaging was used?|MR - T2 weighted
synpic27142|Which image modality is this?|MR - T2 weighted
synpic45699|What is the plane?|axial
synpic45699|What plane was used?|axial
synpic53867|Does this image use contrast or not?|contrast
synpic53867|Does this CT have contrast or no contrast?|contrast
synpic25105|What is wrong with the pancreas?|fatty infiltration
synpic25105|What is wrong with the pancreas?|fatty infiltration
synpic25105|What pathology does the pancreas deominstrate?|fatty infiltration
synpic25105|What is pathological about the pancreas?|fatty infiltration
synpic23648|Is the liver cirrhotic?|yes
synpic28210|What organ exhibits pathology|jejunum
synpic28210|What is the pathological organ?|jejunum
synpic28210|Which part of the bowel is involved by the mass?|jejunum
synpic28210|What is involved part of the bowel?|jejunum
synpic24967|What plane are we in?|Axial
synpic45699|What is the modality used?|MR - ADC Map
synpic45699|What imaging method was used?|MR - ADC Map
synpic31757|Is the mass well defined?|No
synpic31757|Is the mass homogenous?|No
synpic31757|Is the mass well circumscribed|No
synpic31757|Is the mass homogenous?|No
synpic12210|What is at the base of the right lung?|nodules
synpic12210|What is/are the pathology near/in the base of the lungs?|nodules
synpic12210|What pathology is shown at the lung bases?|nodules
synpic12210|What is/are the pathology near/in the base of the lungs?|nodules
synpic42210|Is this a PA film?|yes
synpic42210|What image modality is this?|X-ray
synpic28718|Is this an axial plane?|yes
synpic23648|Is this a CT image?|yes
synpic28718|The abscess is located in what structure?|descending colon
synpic28718|Where is/are the abscess located?|descending colon
synpic28718|Where is the abscess located?|descending colon
synpic28718|Where is/are the abscess located?|descending colon
synpic56344|Where are the hyperlucencies located?|thalami, left occipital lobe, brainstem and left cerebellum
synpic56344|Where is/are the hyperlucencies  located?|thalami, left occipital lobe, brainstem and left cerebellum
synpic56344|Which areas are lighting up?|thalami, left occipital lobe, brainstem and left cerebellum
synpic56344|Where is/are the hyperlucencies  located?|thalami, left occipital lobe, brainstem and left cerebellum
synpic33892|Are there multiple septations within the cyst?|yes
synpic33892|'Is/Are there septations in the patient's cyst?'|yes
synpic33892|Is the cyst complex?|yes
synpic33892|'Is/Are there septations in the patient's cyst?'|yes
synpic33892|What organ is involved?|pancreas
synpic33892|What is the involved organ?|pancreas
synpic33892|Which organ is affected?|pancreas
synpic33892|What is the affected organ?|pancreas
synpic28718|Where are the kidneys located?|Adjacent to vertebrae
synpic25105|Is there contrast in this image?|yes
synpic32981|Is there evidence of mesenteric lymphadenopathy?|yes
synpic32981|Is/Are there mesenteric lymphadenopathy?|yes
synpic32981|Is mesenteric lymphadenopathy present?|yes
synpic32981|Is/Are there mesenteric lymphadenopathy?|yes
synpic52248|What imaging modality was used?|MR - Flair
synpic52248|What type of image modality is this?|MR - Flair
synpic24967|Is the right conal fascia inflammed?|yes
synpic24967|Is/Are there right conal fascia inflammation?|yes
synpic24967|Is inflammation present at the right conal fascia?|yes
synpic24967|Is/Are there right conal fascia inflammation?|yes
synpic23648|What organ is enlarged?|Spleen
synpic23648|What is the enlarged organ?|Spleen
synpic23648|Which organ is abnormally large?|Spleen
synpic23648|What is the enlarged organ?|Spleen
synpic53867|What does the enhancing periphery of the mass represent?|Calcification
synpic53867|What is the enhancing periphery of the mass?|Calcification
synpic53867|What is the outer rim of the mass?|Calcification
synpic53867|What is the outer rim of the mass?|Calcification
synpic25105|Is/Are the liver normal?|yes
synpic25105|Is/Are the liver normal?|yes
synpic52988|Blunting of the costophrenic angles indicate what condition?|pleural effusion
synpic52988|What does the blunting of the costophrenic angles indicate?|pleural effusion
synpic23008|What are the two bright images on either side|Hip bones
synpic23008|Is/Are there air outside the bowel walls?|No
synpic23008|Is/Are there a pneumoperitoneum?|No
synpic31248|Is there hilar adenopathy?|Yes
synpic31248|Is/Are there hilar adenopathy?|Yes
synpic52988|Is the ET tube properly placed?|Yes
synpic32136|Is there perinephric fat stranding?|Yes
synpic32136|Is/Are there fat stranding?|Yes
synpic19853|Which plane is the image in?|Axial
synpic60254|Is this a singular or multilobulated lesion?|multilobulated
synpic60254|How would you describe the lobulation of the lesion- single or multilobulated?|multilobulated
synpic15006|Is there cardiomegaly?|yes
synpic15006|Is there cardiomegaly|yes
synpic31962|Is/Are the air under the diaphragm pathologic?|No
synpic31962|'Is there free air under the patient's diaphragm?'|No
synpic46062|Are the sulci visible in this image?|No
synpic46062|Is/Are there sulci visible in this image?|No
synpic32981|What imaging modality was used?|CT
synpic17664|Is the trachea midline?|Yes
synpic17664|Is/Are the trachea in a normal position?|Yes
synpic17675|Are there any fractures in this image?|No
synpic17675|Is/Are the bones fractured? -yes/no|No
synpic22967|Was the patient given IV contrast?|Yes
synpic22967|'Is there contrast in the patient's vasculature?'|Yes
synpic22967|'Is/Are there contrast in the patient's vasculature?'|Yes
synpic49914|Is there pleural thickening in the R lung?|Yes
synpic49914|Is the pleura thick?|Yes
synpic33889|Are the biliary ducts dilated?|Yes
synpic22874|Is IV contrast used?|yes
synpic57237|Where is/are the lesion located?|4th ventricle
synpic54391|Is this process bilateral?|yes
synpic54391|Is/Are the hyperintensities  located near/in the right and left hemispheres?|yes
synpic42157|Is the sigmoid colon visualized at this axial section?|Yes
synpic33102|Is there a pneumothorax?|yes
synpic33102|Is there a pneumonthorax?|yes
synpic46720|Is the abnormality hyper intense?|Yes
synpic46720|Is/Are the lesion hyperintense?|Yes
synpic42307|Is there ring-enhancement?|Yes
synpic42307|Is/Are there a ring-enhancing lesion?|Yes
synpic45364|Is there air in the lesion?|No
synpic45364|'Is/Are there air in the patient's lesion?'|No
synpic59536|What part of the posterior brain contains the lesions?|temporal and lateral occipital lobes
synpic59536|Where is/are the posterior brain lesions  located?|temporal and lateral occipital lobes
synpic18319|Which lung are the nodules located in?|Bilateral
synpic18319|Where is/are the nodules located?|Bilateral
synpic40596|Is/Are the liver normal?|no
synpic34713|'Is/Are there contrast in the patient's vasculature?'|Yes
synpic45634|What is the signal intensity of the lesion?|Mixed intensity
synpic45634|What is/are the signal intensity of the lesion?|Mixed intensity
synpic9872|Is there a shift of midline structures?|No
synpic38069|Is/Are the mass hyperdense?|No
synpic51383|In what lobe of the brain is the lesion located?|Right temporal lobe
synpic51383|Where is/are the lesion located?|Right temporal lobe
synpic47783|Is/Are the air under the diaphragm pathologic?|No
synpic34947|Are the cerebellar infarcts hyper attenuated?|Yes
synpic34947|Is/Are the infarcts hyper attenuated?|Yes
synpic51872|Is this patient intubated?|no
synpic51872|Is/Are there an endotracheal tube?|no
synpic27601|Where is the spleen located?|On the left
synpic27601|Where is/are the spleen located?|On the left
synpic27601|Is the spleen present?|Yes
synpic45162|How many gallstones are identified?|4
synpic45162|How many gallstones are present/visualized in the image?|4
synpic60543|What would be the most probably diagnosis for this patient?|acute stroke
synpic27277|Why is the left hemithorax more lucent?|decreased muscle bulk
synpic31757|How big is the mass?|6.5 x 6.2 x 8.8cm
synpic31757|How big is/are the mass? -open|6.5 x 6.2 x 8.8cm
synpic22037|Is there a rib fracture?|No
synpic22037|Is/Are there a rib fracture?|No
synpic52767|Are there decreased lung markings in the right upper lung field?|Yes
synpic52767|Is/Are there pneumothorax?|Yes
synpic57368|Is there an brain bleed?|No
synpic57368|'Is/Are there a hematoma in the patient's brain?'|No
synpic23631|What is the term for the sign in this image?|right vertebral artery sign
synpic23631|What is/are the the term for the sign  near/in the image?|right vertebral artery sign
synpic20260|Is/Are the aorta abnormal?|No
synpic40520|Are there increased interstitial markings?|Yes
synpic40520|Is/Are there increased interstitial markings?|Yes
synpic40426|Is the mass in the left or right side?|Left
synpic40426|Is/Are the mass located near/in the left or right side?|Left
synpic46943|Is the corpus callosum involved?|Yes
synpic46943|Is/Are there involvement of the corpus callosum?|Yes
synpic33331|Which side is the diaphragm more depressed?|Left
synpic46976|Is there pneumoperitoneum?|no
synpic46976|'Is/Are there free air in the patient's abdomen?'|no
synpic34515|'Is/Are there contrast in the patient's small bowel?'|Yes
synpic53287|How large is the mass?|5cm
synpic53287|How large is/are the mass? -open|5cm
synpic48714|Is there grey-white matter differentiation?|Yes
synpic30273|What is/are the the structure sitting medially  near/in the hyperattenuating ovoid mass?|ascending colon
synpic34922|Is there any lesion in the ventricles?|Yes
synpic19477|Is/Are there nipple markers present?|Yes
synpic42290|Is/Are the abdominal aorta normal in size?|Yes
synpic56799|Is the lesion on the right or left side of the brain?|Right
synpic56799|Where is/are the lesion located?|Right
synpic24350|Is there cardiac enlargement?|Yes
synpic24350|Is/Are the heart larger than normal?|Yes
synpic21044|Is there bilateral hilar enlargement?|Yes
synpic21044|Is/Are the hila enlarged?|Yes
synpic39757|Are the orbits in view of this image?|Yes
synpic39757|Is/Are there orbits?|Yes
synpic32933|Where is the abnormality located?|R hemidiaphragm
synpic32933|Where is/are the free air located?|R hemidiaphragm
synpic39141|Is there ectatic or aneurysmal enlargement of the abdominal aorta?|No
synpic22286|Are the kidneys hyper attenuated?|Yes
synpic22286|Is/Are the kidneys hyper attenuated?|Yes
synpic45039|Is there a fracture in the vertebrae seen?|no
synpic28210|Is the aorta visualized?|yes
synpic28210|Is/Are there an aorta?|yes
synpic20375|What is the size of the lesion|Almost entire right side
synpic20375|What is the size of the lesion?|Almost entire right side
synpic29048|What part of the body does this radiograph show?|chest
synpic19782|Is/Are there a fracture present in the clavicle?|No
synpic31400|Is this an abnormal film?|Yes
synpic31400|Is this image abnormal?|Yes
synpic31400|Is there a cavitary lesion?|Yes
synpic17153|The increased signal is a result of what material?|fluid
synpic59935|What does the abnormality in this image represent?|Infarct
synpic59935|What is abnormality in this image?|Infarct
synpic31256|Is there a pneumothorax present?|No
synpic31256|Is/Are there a pneumothorax ?|No
synpic33689|Is the contrast in the bowels or the vasculature?|In the vasculature
synpic33689|Where is/are the contrast located?|In the vasculature
synpic23008|Is/Are there pneumo intestinalis?|yes
synpic19232|Is the heart enlarged?|Yes
synpic19232|Is/Are the heart enlarged?|Yes
synpic50962|What structures is identified in the middle of this image?|Pons
